mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel__maxlen,param_kernel__ssk_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
243.24937467575074,3.9274748758436577,55.493217897415164,4.616090379353312,4,0.8,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 0.8}",0.9187187715331981,0.8441889033663761,0.8642844065935045,0.6949748937217698,0.7617602351758027,0.8604169185897815,0.8878749711016786,0.917010954628728,0.8304732988464223,0.8599627203726672,0.843966607392993,0.06552033700342721,10
233.85623841285707,22.20264518313665,47.28403282165527,2.2091499579900624,4,0.9,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 0.9}",0.8910578197389478,0.8441889033663761,0.867800722458798,0.755415676714117,0.8098500416538107,0.9164068641553849,0.8896396396396397,0.9164068641553849,0.8037900712978197,0.8599627203726672,0.8554519323552945,0.04992295502170019,9
205.4477692127228,3.5698810018651814,46.739116716384885,1.731254577707964,4,1.0,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.0}",0.9187187715331981,0.8734751880331743,0.8926027397260274,0.755415676714117,0.8147804788173003,0.9447453940872762,0.8896396396396397,0.8896396396396397,0.8037900712978197,0.8599627203726672,0.8642770319860859,0.054397173618688184,8
206.4518121957779,3.8419508025708415,51.006275391578676,3.2002460154870014,4,1.1,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.1}",0.9463013698630137,0.8965831481604893,0.9208209661002956,0.7852054794520548,0.7617602351758027,0.9447453940872762,0.8642844065935045,0.9164068641553849,0.7785388127853882,0.8875242266000363,0.8702170902973245,0.06667998635067834,7
228.29835669994355,6.025555949931702,53.921887922286984,3.9057188630802933,4,1.2,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.2}",0.9208209661002956,0.8513978991790179,0.9208209661002956,0.838904109589041,0.7698425386055096,1.0,0.8402032601945308,0.9164068641553849,0.869927303609762,0.8875242266000363,0.8815848134133872,0.059511778957920376,6
228.78850343227387,4.473415062453533,52.174204444885255,3.911475994177568,4,1.3,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.3}",0.9252915127470066,0.8810537485094523,0.9208209661002956,0.867800722458798,0.7286832767084058,1.0,0.8703882184221815,0.9164068641553849,0.869927303609762,0.889269406392694,0.8869642019103982,0.06502659612351727,5
222.31058564186097,3.726431678132432,50.73640694618225,2.765728327858059,4,1.4,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.4}",0.9252915127470066,0.8810537485094523,0.9208209661002956,0.867800722458798,0.7596586569119516,1.0,0.8703882184221815,0.9164068641553849,0.869927303609762,0.9184397201413013,0.8929787713056132,0.05836272472114651,1
225.1170375585556,3.245229691505652,51.45987908840179,2.5220220012583896,4,1.5,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.5}",0.9252915127470066,0.8810537485094523,0.9208209661002956,0.867800722458798,0.7596586569119516,1.0,0.8703882184221815,0.9164068641553849,0.869927303609762,0.9184397201413013,0.8929787713056132,0.05836272472114651,1
225.61020331382753,5.449524198053792,51.902577018737794,3.2582593232452264,4,1.6,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.6}",0.9252915127470066,0.8810537485094523,0.9208209661002956,0.867800722458798,0.7596586569119516,1.0,0.8703882184221815,0.9164068641553849,0.869927303609762,0.9184397201413013,0.8929787713056132,0.05836272472114651,1
194.26983566284179,35.52845375382654,43.11224541664124,10.37048294499311,4,1.7,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.7}",0.9252915127470066,0.8810537485094523,0.9208209661002956,0.867800722458798,0.7596586569119516,1.0,0.8703882184221815,0.9164068641553849,0.869927303609762,0.9184397201413013,0.8929787713056132,0.05836272472114651,1
