mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel__maxlen,param_kernel__ssk_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
220.55434262752533,4.3729979418805485,52.6282634973526,2.975668182611215,1,4,1.4,"{'C': 1, 'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.4}",0.9252915127470066,0.8810537485094523,0.9208209661002956,0.867800722458798,0.7596586569119516,1.0,0.8703882184221815,0.9164068641553849,0.869927303609762,0.9184397201413013,0.8929787713056132,0.05836272472114651,8
226.8062418460846,4.890769478161409,52.87371547222138,1.9744696229943997,2,4,1.4,"{'C': 2, 'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.4}",0.9208209661002956,0.8513978991790179,0.9208209661002956,0.867800722458798,0.7698425386055096,1.0,0.8703882184221815,0.9164068641553849,0.8935790486186151,0.889269406392694,0.8900326630032793,0.05613901199800083,10
227.65536844730377,5.742394074304533,51.74232134819031,2.9151982958885156,3,4,1.4,"{'C': 3, 'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.4}",0.9208209661002956,0.8302635912424368,0.9208209661002956,0.867800722458798,0.800115173844326,1.0,0.8703882184221815,0.9164068641553849,0.8935790486186151,0.889269406392694,0.8909464957335029,0.05217923111336918,9
222.65751042366028,3.92110721343615,47.24783856868744,4.169059716952426,4,4,1.4,"{'C': 4, 'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.4}",0.9208209661002956,0.8603301219253001,0.9208209661002956,0.867800722458798,0.800115173844326,1.0,0.8703882184221815,0.9164068641553849,0.8935790486186151,0.889269406392694,0.8939531488017891,0.04938751807570952,5
198.47710711956023,2.976229884726472,46.890724420547485,4.331506266644022,5,4,1.4,"{'C': 5, 'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.4}",0.9208209661002956,0.8603301219253001,0.9208209661002956,0.867800722458798,0.800115173844326,1.0,0.8703882184221815,0.9164068641553849,0.8935790486186151,0.889269406392694,0.8939531488017891,0.04938751807570952,5
214.60359437465667,12.810563301306287,50.68461678028107,3.4132664598927462,6,4,1.4,"{'C': 6, 'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.4}",0.9208209661002956,0.8603301219253001,0.9208209661002956,0.867800722458798,0.800115173844326,1.0,0.8703882184221815,0.9164068641553849,0.8935790486186151,0.889269406392694,0.8939531488017891,0.04938751807570952,5
230.7702118396759,9.13324386327594,53.03990130424499,2.1207728156673955,7,4,1.4,"{'C': 7, 'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.4}",0.9208209661002956,0.8810537485094523,0.9208209661002956,0.867800722458798,0.800115173844326,1.0,0.8703882184221815,0.9164068641553849,0.8935790486186151,0.889269406392694,0.8960255114602044,0.04835722194095755,1
235.22883796691895,3.359472734534593,53.78034944534302,3.1051029283427534,8,4,1.4,"{'C': 8, 'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.4}",0.9208209661002956,0.8810537485094523,0.9208209661002956,0.867800722458798,0.800115173844326,1.0,0.8703882184221815,0.9164068641553849,0.8935790486186151,0.889269406392694,0.8960255114602044,0.04835722194095755,1
231.79661939144134,5.085489775975581,53.25769681930542,4.041442106121208,9,4,1.4,"{'C': 9, 'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.4}",0.9208209661002956,0.8810537485094523,0.9208209661002956,0.867800722458798,0.800115173844326,1.0,0.8703882184221815,0.9164068641553849,0.8935790486186151,0.889269406392694,0.8960255114602044,0.04835722194095755,1
202.8336619615555,35.90343423048035,42.3867511510849,10.663765315916168,10,4,1.4,"{'C': 10, 'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.4}",0.9208209661002956,0.8810537485094523,0.9208209661002956,0.867800722458798,0.800115173844326,1.0,0.8703882184221815,0.9164068641553849,0.8935790486186151,0.889269406392694,0.8960255114602044,0.04835722194095755,1
